head_node_label,head_node_attritute,r_type,r_attritube,tail_node_label,tail_node_attribute
district,name:'浏阳市',school,name:'小学',小学,"name:'西满学校',address:'镇头镇甘棠村', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'虎形学校',address:'虎形村虎形组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'棠花完小',address:'大瑶镇棠花村', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'杨家小学',address:'杨家弄村杨家组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'苏故学校',address:'官桥乡保华村', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'大塘小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳市七宝山乡狮山小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'大坪小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'楼前学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'古港中心小学',address:'桐坑南路16', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'荷花街道小水小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'楼古完小',address:'鸭头村楼前组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'里仁学校',address:'将军路毛布上(近创业大道)东南方向194米', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'岩前学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'端里小学',address:'杨花乡端里村', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'澄潭江和家完小',address:'中心组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'张坊镇田溪希望小学',address:'张坊镇田村村街头组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'耀家和光彩学校',address:'西环村万家组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'蕉溪高升完小',address:'高升村高升集镇', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'凰岗完全小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'官桥镇船湾完全小学',address:'官桥乡石灰嘴村', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳市溪江完全小学',address:'溪江乡溪江村', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'丰裕完小',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'乌石完全小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳市关口街道金钩小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'文家市镇成功小学',address:'新发村泥湾组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'荷塘小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'蕉溪完小',address:'蕉溪村小街', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'大树完小',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'龙伏中心完小',address:'龙伏乡龙伏村正西方向132米', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'桥头完小',address:'碧溪村老屋组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'杉山学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'官渡中心完小',address:'竹山片37号', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'西山完小',address:'关口西山村', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'人民路小学',address:'梅花一街94', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳市禧和小学',address:'禧和路21', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'官桥中心完小',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'庙前完全小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'马安中心完小',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'省埠小学',address:'鸭头村省埠组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'引秀学校',address:'沙市镇秀山居委会', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'太平桥镇伟军完全小学',address:'团山组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'新兴小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳市柏加镇泉塘完小',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'墈头完小',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'沙溪学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'北盛镇亚洲湖完小',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'淮洲学校',address:'集阳村东南方向191米', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'龙墈学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'银星小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'黄桥完全小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'高田完小',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'社港小学',address:'社港镇新港南路东南方向169米', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'建新完全小学',address:'建新村田家组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'新安小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'长兴湖小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'大坪完全小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'铁山完全小学',address:'铁山村上街组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'苍坊小学',address:'苍雅南路29东南方向80米', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'溪江乡浆田完全小学',address:'溪江乡新年村', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'镇头镇烟山完小',address:'连山村烟山组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'雄心完小',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'民强小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'太平桥镇柳溪完小',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'秧田中心完小',address:'秧田村集镇', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'富溪学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳市嗣同路小学',address:'豪兴街26', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'西源学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'柏加完小',address:'金明街1号', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳市洞阳镇汤家垅小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'大桥完全小学',address:'鲁家岭', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'柏树小学',address:'柏术村董家组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳市燕舞洲学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'石门小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳市金刚镇中心完全小学',address:'金刚集镇刘益祠内', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'牛石中心完小',address:'牛石村街口组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳河小学',address:'淮东西路56', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'华园中心完小',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳河洞溪完全小学',address:'张家坊社区洞溪组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'泮春完小',address:'龙伏集镇正东方向59米', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'坪上完小',address:'龙伏镇坪上村', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'马井学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'礼耕完全小学',address:'永福路9正西方向144米', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳市沿溪镇梓山完全小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'苍柏学校',address:'向阳组', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳市沿溪完全小学',address:'东远路112号西北方向196米', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'达浒完小',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'石壁小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳市永和镇新实完全小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'斑竹学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'晨光学校',address:'社港骨伤科医院旁西南方向116米', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'杨花完小',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'龙洞学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'田心希望学校',address:'小河乡田心村', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'柏加镇渡头小学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'沙市完小',address:'永龙路27', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'普迹镇浒溪完全小学',address:'普迹镇金江社区', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'石柱峰学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'长益中心完小',address:'达浒镇长益村', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'浏阳市奎文实验小学',address:'东沙路2', task_id:'school'"
district,name:'浏阳市',school,name:'小学',小学,"name:'人民路第二小学',address:'唐家洲三路2', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'官桥中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'山下初级中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'官渡深圳希望学校',address:'松洲片95', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'大瑶中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市永安中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市龙伏中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'镇头中学',address:'镇头镇柏镇路11号东北方向192米', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市浏阳河中学',address:'翠园路72号', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'长郡浏阳实验学校',address:'北盛镇长郡浏阳实验学校正北方向30米', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'宝盖中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'大围山中学',address:'大围山镇楚东村大洲组', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'扬眉中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'葛家初级中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'高坪中学',address:'方兴路78', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'湖南省浏阳第一中学',address:'车站中路34', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市第十一中学',address:'文家市镇双田村', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'普迹中心学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'新文学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'岩前中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'集里中学',address:'建材路32', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'乌龙中学',address:'北盛镇乌龙社区永社路', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳一中高新区实验中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市马家希望学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'沿溪中学',address:'东信大道44正西方向134米', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市第四中学',address:'新安南路40', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'楼古中学',address:'鸭头村集镇组', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市三口中学',address:'三口镇东盈村', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市李畋学校',address:'大瑶镇枫林村琅珊路大瑶派出所3号正西方向178米', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'金刚中学',address:'李畋社区果园组正西方向160米', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市洞阳镇洞阳初中',address:'洞阳镇南园社区', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'张坊中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'赤马中学',address:'沙市镇长兴社区长春路59号', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'达浒中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'双狮坪中学',address:'社港镇双狮村', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市柏加初级中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'永和中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'荷花中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市第二中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'湖南省浏阳第六中学',address:'新民东路88', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'北盛中学',address:'北盛镇东北方向91米', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'古港镇中心学校',address:'桐坑南路16西北方向123米', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'溪江中学',address:'溪江乡浆田村', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'耀邦中学',address:'苍雅北路91', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳八中',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'枨冲中学',address:'枨冲八角亭居委会', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'泮春中学',address:'龙伏镇泮春集镇', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市社港中学',address:'新港北路龙泉酒家旁正东方向93米', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市蕉溪镇蕉溪初中',address:'早田村江边组', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'大圣学校',address:'澄潭江乡大圣村堤湾组303号西北方向157米', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'澄潭江中学',address:'澄潭江镇槐树村', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳九中',address:'沙市镇书院东路27号', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'唯美高级中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'关口中学',address:'金钩', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'七宝山中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市田家炳实验中学',address:'长兴社区鳌鱼组', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市第五中学',address:'镇头镇镇株路', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'砰山中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'杨花中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市山田中学',address:'淳口镇山田中学对门西北方向48米', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'青草中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市洞阳中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'文光书院',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市道吾中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳三中',address:'古港镇车站路55号', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市沙市镇文光初级中学',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市金桥学校',address:'太平桥镇唐家园村集镇', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市淳口镇淳口初中',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'浏阳市新翰高级中学',address:'关口长新社区', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'坪头中学',address:'永安镇坪头山', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'焦解歌希望学校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'文家市中学',address:'文家市镇', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'丰裕中学',address:'丰塘组', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'太平桥中学',address:'太平桥社区炉前片桥湾组', task_id:'school'"
district,name:'浏阳市',school,name:'中学',中学,"name:'秀山中学',address:'秀山集镇', task_id:'school'"
district,name:'浏阳市',school,name:'中专',中专,"name:'浏阳市荷花街道办事处农民文化技术学校',address:'杨家弄村杨家组正北方向70米', task_id:'school'"
district,name:'浏阳市',school,name:'中专',中专,"name:'浏阳市三联工业学校',address:'准洲西街1东北方向60米', task_id:'school'"
district,name:'浏阳市',school,name:'中专',中专,"name:'长沙职业技术学院浏阳校区',address:'思邈路75', task_id:'school'"
district,name:'浏阳市',school,name:'中专',中专,"name:'浏阳市花炮学校',address:'远大路16', task_id:'school'"
district,name:'浏阳市',school,name:'中专',中专,"name:'湖南省石油化工技工学校',address:'远大路16', task_id:'school'"
district,name:'浏阳市',school,name:'中专',中专,"name:'湖南省汽车技师学院',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'中专',中专,"name:'浏阳市社港职校',address:'汉兴路9', task_id:'school'"
district,name:'浏阳市',school,name:'中专',中专,"name:'浏阳市财会学校',address:'人民东路60', task_id:'school'"
district,name:'浏阳市',school,name:'中专',中专,"name:'浏阳市职业中专',address:'龙伏镇春田村', task_id:'school'"
district,name:'浏阳市',school,name:'中专',中专,"name:'淳口镇农民文化技校',address:'淳口派出所北侧正东方向109米', task_id:'school'"
district,name:'浏阳市',school,name:'中专',中专,"name:'洞阳镇农民文化技校',address:'洞阳镇西园社区正南方向186米', task_id:'school'"
district,name:'浏阳市',school,name:'大专院校',大专院校,"name:'涉外医学护理健康管理学院',address:'关口开发区', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'长城驾校',address:'古港镇古港社区桐坑片396号西南方向133米', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'东区铭洋驾校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'长城驾校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'长城驾校西区分校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'北区铭洋驾校',address:'淳口派出所北侧西北方向171米', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'铭洋驾校',address:'康鹏路1', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'兴农驾校',address:'健康大道255', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'浏阳市工业驾校',address:'集里街道办事处平水村东风日产对面', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'铭洋驾校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'长城驾校',address:'黄泥岭路23', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'长安驾校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'长安驾校',address:'浏阳关口汽车站西北50米正南方向157米', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'长城驾校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'长城驾校大瑶校区',address:'大文公路1号正南方向39米', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'易通驾校',address:'湖南省长沙市浏阳市', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'蓝天驾校',address:'金沙南路350号东北方向158米', task_id:'school'"
district,name:'浏阳市',school,name:'驾校',驾校,"name:'易通驾校',address:'健寿大道319西北方向196米', task_id:'school'"
district,name:'浏阳市',school,name:'党校',党校,"name:'浏阳市委党校',address:'汽车东站南行600米', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'童梦飞翔幼儿园',address:'铂金汉宫商业1号栋', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'智慧树幼儿园',address:'黄材镇涓水村', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'夏铎铺镇中心幼儿园',address:'夏铎铺镇三一九国道东北方向144米', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'宁乡市白马桥乡太阳花幼儿园',address:'湖南省长沙市宁乡市', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'花儿朵朵幼儿园',address:'沙河新城C栋', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'爱心幼儿园',address:'湖南省长沙市宁乡市', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'白马桥乡中心幼儿园',address:'幸福家园2栋105正西方向137米', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'东方托日幼儿园',address:'金鑫南路19号东北方向63米', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'万婴幼儿园',address:'湖南省长沙市宁乡市', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'开心宝贝幼儿园',address:'巷子口汽车站附近东北方向24米', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'道林镇珑枫幼稚园',address:'湖南省长沙市宁乡市', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'回龙铺镇幼儿园',address:'湖南省长沙市宁乡市', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'小太阳小西门幼儿园',address:'香山巷85', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'资福中心幼儿园',address:'资福乡月形村正南方向136米', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'宁乡县青山桥镇中心幼儿园',address:'青山桥乡正西方向197米', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'英耀幼儿园',address:'玉潭街道塘湾社区安康路塘湾安置区17号正东方向97米', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'成佼宝贝幼稚园',address:'豪德贸易广场B区1栋正西方向130米', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'天马幼儿园',address:'夏铎铺镇东南方向188米', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'欢乐童年幼儿园',address:'玉潭中路67', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'童星幼儿园',address:'白马北路77', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'毛公桥中心幼儿园',address:'湖南省长沙市宁乡市', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'井冲萌芽艺术幼儿园',address:'井冲四组', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'儿童王国幼儿园光大园',address:'接龙路62正西方向24米', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'世纪阳光幼儿园',address:'南轩西路18正东方向29米', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'迪彩幼儿园',address:'创业大道1号正南方向180米', task_id:'school'"
district,name:'宁乡市',school,name:'幼儿园',幼儿园,"name:'小太阳幼儿园',address:'横市村', task_id:'school'"
